date_updated,state,start_date,legend,curr_date,month,end_date,tot_cases,new_cases,abs_new_cases,tot_deaths,new_deaths,abs_new_deaths,new_historic_cases,new_historic_deaths,state_full,region,abbreviaton_map,states_map,Region_map,region_cumulative_cases,region_new_cases_per_week,region_cumulative_deaths,region_deaths_per_week
3/17/2022,SD,3/10/2022,"Mar 10, 2022",10-Mar-22,22-Mar,3/16/2022,236745,252,124,2868,25,5,0,0,South Dakota,Midwest,,,,16620431,65064,206054,1389
3/24/2022,SD,3/17/2022,"Mar 17, 2022",17-Mar-22,22-Mar,3/23/2022,236950,205,47,2879,11,14,0,0,South Dakota,Midwest,,,,16650406,39622,207171,1117
3/31/2022,SD,3/24/2022,"Mar 24, 2022",24-Mar-22,22-Mar,3/30/2022,237104,154,51,2882,3,8,0,0,South Dakota,Midwest,,,,16678934,29975,208260,1089
4/7/2022,SD,3/31/2022,"Mar 31, 2022",31-Mar-22,22-Apr,4/6/2022,237241,137,17,2892,10,7,0,0,South Dakota,Midwest,,,,16708176,28528,209137,877
4/14/2022,SD,4/7/2022,"Apr 7, 2022",7-Apr-22,22-Apr,4/13/2022,237368,127,10,2896,4,6,0,0,South Dakota,Midwest,,,,16739877,29242,209876,739
4/21/2022,SD,4/14/2022,"Apr 14, 2022",14-Apr-22,22-Apr,4/20/2022,237535,167,40,2899,3,1,0,0,South Dakota,Midwest,,,,16779244,31701,210414,538
4/28/2022,SD,4/21/2022,"Apr 21, 2022",21-Apr-22,22-Apr,4/27/2022,237812,277,110,2910,11,8,0,0,South Dakota,Midwest,,,,16832299,39367,210784,370
5/5/2022,SD,4/28/2022,"Apr 28, 2022",28-Apr-22,22-May,5/4/2022,238182,370,93,2913,3,8,0,0,South Dakota,Midwest,,,,16905344,53055,211198,414
5/12/2022,SD,5/5/2022,"May 5, 2022",5-May-22,22-May,5/11/2022,238635,453,83,2915,2,1,0,0,South Dakota,Midwest,,,,16998432,73045,211523,325
5/19/2022,SD,5/12/2022,"May 12, 2022",12-May-22,22-May,5/18/2022,239109,474,21,2917,2,0,0,0,South Dakota,Midwest,,,,17124280,93088,211950,427
5/26/2022,SD,5/19/2022,"May 19, 2022",19-May-22,22-May,5/25/2022,239703,594,120,2925,8,6,0,0,South Dakota,Midwest,,,,17269842,125848,212366,416
6/2/2022,SD,5/26/2022,"May 26, 2022",26-May-22,22-Jun,6/1/2022,240353,650,56,2928,3,5,0,0,South Dakota,Midwest,,,,17407277,145562,212888,522
6/9/2022,SD,6/2/2022,"Jun 2, 2022",2-Jun-22,22-Jun,6/8/2022,241323,970,320,2928,0,3,0,0,South Dakota,Midwest,,,,17528555,137435,213171,283
6/16/2022,SD,6/9/2022,"Jun 9, 2022",9-Jun-22,22-Jun,6/15/2022,242297,974,4,2931,3,3,0,0,South Dakota,Midwest,,,,17663946,121278,213650,479
6/23/2022,SD,6/16/2022,"Jun 16, 2022",16-Jun-22,22-Jun,6/22/2022,243269,972,2,2936,5,2,0,0,South Dakota,Midwest,,,,17779841,135391,214015,365
6/30/2022,SD,6/23/2022,"Jun 23, 2022",23-Jun-22,22-Jun,6/29/2022,244523,1254,282,2938,2,3,0,0,South Dakota,Midwest,,,,17884719,115895,214392,377
7/7/2022,SD,6/30/2022,"Jun 30, 2022",30-Jun-22,22-Jul,7/6/2022,245705,1182,72,2940,2,0,0,0,South Dakota,Midwest,,,,18004932,104878,215014,622
7/14/2022,SD,7/7/2022,"Jul 7, 2022",7-Jul-22,22-Jul,7/13/2022,247274,1569,387,2945,5,3,0,0,South Dakota,Midwest,,,,18117087,120213,215365,351
7/21/2022,SD,7/14/2022,"Jul 14, 2022",14-Jul-22,22-Jul,7/20/2022,248788,1514,55,2947,2,3,0,0,South Dakota,Midwest,,,,18256127,112155,215856,491
7/28/2022,SD,7/21/2022,"Jul 21, 2022",21-Jul-22,22-Jul,7/27/2022,250286,1498,16,2956,9,7,0,0,South Dakota,Midwest,,,,18396959,139040,216354,498
8/4/2022,SD,7/28/2022,"Jul 28, 2022",28-Jul-22,22-Aug,8/3/2022,251859,1573,75,2963,7,2,0,0,South Dakota,Midwest,,,,18552920,140832,216858,504
8/11/2022,SD,8/4/2022,"Aug 4, 2022",4-Aug-22,22-Aug,8/10/2022,253232,1373,200,2973,10,3,0,0,South Dakota,Midwest,,,,18706914,155961,217363,505
8/18/2022,SD,8/11/2022,"Aug 11, 2022",11-Aug-22,22-Aug,8/17/2022,254670,1438,65,2979,6,4,0,0,South Dakota,Midwest,,,,18847586,153994,217996,633
8/25/2022,SD,8/18/2022,"Aug 18, 2022",18-Aug-22,22-Aug,8/24/2022,256255,1585,147,2984,5,1,0,0,South Dakota,Midwest,,,,18983474,140672,218541,545
9/1/2022,SD,8/25/2022,"Aug 25, 2022",25-Aug-22,22-Sep,8/31/2022,257547,1292,293,2993,9,4,0,0,South Dakota,Midwest,,,,19113092,135888,219105,564
9/8/2022,SD,9/1/2022,"Sep 1, 2022",1-Sep-22,22-Sep,9/7/2022,258510,963,329,3002,9,0,0,0,South Dakota,Midwest,,,,19239851,129618,219743,638
9/15/2022,SD,9/8/2022,"Sep 8, 2022",8-Sep-22,22-Sep,9/14/2022,259683,1173,210,3014,12,3,0,0,South Dakota,Midwest,,,,19348702,126759,220211,468
9/22/2022,SD,9/15/2022,"Sep 15, 2022",15-Sep-22,22-Sep,9/21/2022,260639,956,217,3017,3,9,0,0,South Dakota,Midwest,,,,19452445,108851,220897,686
9/29/2022,SD,9/22/2022,"Sep 22, 2022",22-Sep-22,22-Sep,9/28/2022,261371,732,224,3021,4,1,0,0,South Dakota,Midwest,,,,19542726,103743,221608,711
10/6/2022,SD,9/29/2022,"Sep 29, 2022",29-Sep-22,22-Oct,10/5/2022,262212,841,109,3033,12,8,0,0,South Dakota,Midwest,,,,19617215,90281,222671,594
10/13/2022,SD,10/6/2022,"Oct 6, 2022",6-Oct-22,22-Oct,10/12/2022,262837,625,216,3046,13,1,0,0,South Dakota,Midwest,,,,19681099,74489,223199,528
10/20/2022,SD,10/13/2022,"Oct 13, 2022",13-Oct-22,22-Oct,10/19/2022,263468,631,6,3049,3,10,0,0,South Dakota,Midwest,,,,19738826,63884,223674,475
10/27/2022,SD,10/20/2022,"Oct 20, 2022",20-Oct-22,22-Oct,10/26/2022,264187,719,88,3059,10,7,0,0,South Dakota,Midwest,,,,19799906,57727,224311,637
11/3/2022,SD,10/27/2022,"Oct 27, 2022",27-Oct-22,22-Nov,11/2/2022,265019,832,113,3065,6,4,0,0,South Dakota,Midwest,,,,19866869,61080,224843,532
11/10/2022,SD,11/3/2022,"Nov 3, 2022",3-Nov-22,22-Nov,11/9/2022,265890,871,39,3078,13,7,0,0,South Dakota,Midwest,,,,19933644,66963,225413,569
11/17/2022,SD,11/10/2022,"Nov 10, 2022",10-Nov-22,22-Nov,11/16/2022,266842,952,81,3088,10,3,0,0,South Dakota,Midwest,,,,20001099,66775,225969,556
11/24/2022,SD,11/17/2022,"Nov 17, 2022",17-Nov-22,22-Nov,11/23/2022,267689,847,105,3096,8,2,0,0,South Dakota,Midwest,,,,20067738,67455,226521,552
12/1/2022,SD,11/24/2022,"Nov 24, 2022",24-Nov-22,22-Dec,11/30/2022,268797,1108,261,3099,3,5,0,0,South Dakota,Midwest,,,,20144319,66639,227350,829
12/8/2022,SD,12/1/2022,"Dec 1, 2022",1-Dec-22,22-Dec,12/7/2022,269886,1089,19,3106,7,4,0,0,South Dakota,Midwest,,,,20205236,76581,227708,358
12/15/2022,SD,12/8/2022,"Dec 8, 2022",8-Dec-22,22-Dec,12/14/2022,270809,923,166,3115,9,2,0,0,South Dakota,Midwest,,,,20303315,60917,228405,697
12/22/2022,SD,12/15/2022,"Dec 15, 2022",15-Dec-22,22-Dec,12/21/2022,271430,621,302,3116,1,8,0,0,South Dakota,Midwest,,,,20400124,98079,229039,634
12/29/2022,SD,12/22/2022,"Dec 22, 2022",22-Dec-22,22-Dec,12/28/2022,271856,426,195,3118,2,1,0,0,South Dakota,Midwest,,,,20500149,96809,229705,666
1/5/2023,SD,12/29/2022,"Dec 29, 2022",29-Dec-22,23-Jan,1/4/2023,272364,508,82,3124,6,4,0,0,South Dakota,Midwest,,,,20575695,100025,230241,536
1/12/2023,SD,1/5/2023,"Jan 5, 2023",5-Jan-23,23-Jan,1/11/2023,272890,526,18,3133,9,3,0,0,South Dakota,Midwest,,,,20650705,75546,230879,638
1/19/2023,SD,1/12/2023,"Jan 12, 2023",12-Jan-23,23-Jan,1/18/2023,273353,463,63,3144,11,2,0,0,South Dakota,Midwest,,,,20721891,75010,231821,942
1/26/2023,SD,1/19/2023,"Jan 19, 2023",19-Jan-23,23-Jan,1/25/2023,273929,576,113,3149,5,6,0,0,South Dakota,Midwest,,,,20772962,71186,232529,708
2/2/2023,SD,1/26/2023,"Jan 26, 2023",26-Jan-23,23-Feb,2/1/2023,274676,747,171,3152,3,2,0,0,South Dakota,Midwest,,,,20822124,51071,233340,811
2/9/2023,SD,2/2/2023,"Feb 2, 2023",2-Feb-23,23-Feb,2/8/2023,275671,995,248,3153,1,2,0,0,South Dakota,Midwest,,,,20869380,49162,234040,700
2/16/2023,SD,2/9/2023,"Feb 9, 2023",9-Feb-23,23-Feb,2/15/2023,276655,984,11,3167,14,13,0,0,South Dakota,Midwest,,,,20917263,47256,234610,570
2/23/2023,SD,2/16/2023,"Feb 16, 2023",16-Feb-23,23-Feb,2/22/2023,277649,994,10,3174,7,7,0,0,South Dakota,Midwest,,,,20968765,47883,235105,495
3/2/2023,SD,2/23/2023,"Feb 23, 2023",23-Feb-23,23-Mar,3/1/2023,278489,840,154,3181,7,0,0,0,South Dakota,Midwest,,,,21018627,51502,235526,421
3/9/2023,SD,3/2/2023,"Mar 2, 2023",2-Mar-23,23-Mar,3/8/2023,279130,641,199,3190,9,2,0,0,South Dakota,Midwest,,,,21071452,49862,236038,512
3/16/2023,SD,3/9/2023,"Mar 9, 2023",9-Mar-23,23-Mar,3/15/2023,279879,749,108,3200,10,1,0,0,South Dakota,Midwest,,,,21119162,52825,236427,389
3/23/2023,SD,3/16/2023,"Mar 16, 2023",16-Mar-23,23-Mar,3/22/2023,280519,640,109,3204,4,6,0,0,South Dakota,Midwest,,,,21163438,47710,236820,393
3/30/2023,SD,3/23/2023,"Mar 23, 2023",23-Mar-23,23-Mar,3/29/2023,281008,489,151,3209,5,1,0,0,South Dakota,Midwest,,,,21203983,44276,237266,446
4/6/2023,SD,3/30/2023,"Mar 30, 2023",30-Mar-23,23-Apr,4/5/2023,281443,435,54,3214,5,0,0,0,South Dakota,Midwest,,,,21242875,40545,237738,472
4/13/2023,SD,4/6/2023,"Apr 6, 2023",6-Apr-23,23-Apr,4/12/2023,281795,352,83,3214,0,5,0,0,South Dakota,Midwest,,,,21276103,38892,238096,358
4/20/2023,SD,4/13/2023,"Apr 13, 2023",13-Apr-23,23-Apr,4/19/2023,282136,341,11,3221,7,7,0,0,South Dakota,Midwest,,,,21303849,33228,238428,332
4/27/2023,SD,4/20/2023,"Apr 20, 2023",20-Apr-23,23-Apr,4/26/2023,282401,265,76,3223,2,5,0,0,South Dakota,Midwest,,,,21328968,27746,238786,358
5/4/2023,SD,4/27/2023,"Apr 27, 2023",27-Apr-23,23-May,5/3/2023,282678,277,12,3229,6,4,0,0,South Dakota,Midwest,,,,21350016,25119,239149,319
5/11/2023,SD,5/4/2023,"May 4, 2023",4-May-23,23-May,5/10/2023,282895,217,60,3231,2,4,0,0,South Dakota,Midwest,,,,21368018,21048,239444,295
1/23/2020,TN,1/16/2020,"Jan 16, 2020",16-Jan-20,20-Jan,1/22/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,21382037,18002,239676,232
1/30/2020,TN,1/23/2020,"Jan 23, 2020",23-Jan-20,20-Jan,1/29/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,5,14019,0,0
2/6/2020,TN,1/30/2020,"Jan 30, 2020",30-Jan-20,20-Feb,2/5/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,5,5,0,0
2/13/2020,TN,2/6/2020,"Feb 6, 2020",6-Feb-20,20-Feb,2/12/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,10,0,0,0
2/20/2020,TN,2/13/2020,"Feb 13, 2020",13-Feb-20,20-Feb,2/19/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,14,5,0,0
2/27/2020,TN,2/20/2020,"Feb 20, 2020",20-Feb-20,20-Feb,2/26/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,16,4,0,0
3/5/2020,TN,2/27/2020,"Feb 27, 2020",27-Feb-20,20-Mar,3/4/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,21,2,0,0
3/12/2020,TN,3/5/2020,"Mar 5, 2020",5-Mar-20,20-Mar,3/11/2020,0,0,0,0,0,0,0,0,Tennessee,South,,,,24,5,0,0
3/19/2020,TN,3/12/2020,"Mar 12, 2020",12-Mar-20,20-Mar,3/18/2020,29,29,29,0,0,0,0,0,Tennessee,South,,,,140,3,2,2
3/26/2020,TN,3/19/2020,"Mar 19, 2020",19-Mar-20,20-Mar,3/25/2020,869,840,811,0,0,0,0,0,Tennessee,South,,,,1324,116,29,27
4/2/2020,TN,3/26/2020,"Mar 26, 2020",26-Mar-20,20-Apr,4/1/2020,2625,1756,916,0,0,0,0,0,Tennessee,South,,,,9313,1184,210,181
4/9/2020,TN,4/2/2020,"Apr 2, 2020",2-Apr-20,20-Apr,4/8/2020,4399,1774,18,79,79,79,0,0,Tennessee,South,,,,31947,7989,859,649
4/16/2020,TN,4/9/2020,"Apr 9, 2020",9-Apr-20,20-Apr,4/15/2020,6051,1652,122,134,55,24,0,0,Tennessee,South,,,,74664,22634,2353,1494
4/23/2020,TN,4/16/2020,"Apr 16, 2020",16-Apr-20,20-Apr,4/22/2020,8148,2097,445,166,32,23,0,0,Tennessee,South,,,,115881,42717,4308,1955
4/30/2020,TN,4/23/2020,"Apr 23, 2020",23-Apr-20,20-Apr,4/29/2020,10805,2657,560,195,29,3,0,0,Tennessee,South,,,,158331,41217,6645,2337
5/7/2020,TN,4/30/2020,"Apr 30, 2020",30-Apr-20,20-May,5/6/2020,13941,3136,479,238,43,14,0,0,Tennessee,South,,,,202783,42450,8983,2338
5/14/2020,TN,5/7/2020,"May 7, 2020",7-May-20,20-May,5/13/2020,16587,2646,490,272,34,9,0,0,Tennessee,South,,,,251342,44452,11310,2327
5/21/2020,TN,5/14/2020,"May 14, 2020",14-May-20,20-May,5/20/2020,18706,2119,527,309,37,3,0,0,Tennessee,South,,,,297865,48559,13428,2118
5/28/2020,TN,5/21/2020,"May 21, 2020",21-May-20,20-May,5/27/2020,21385,2679,560,353,44,7,0,0,Tennessee,South,,,,348109,46523,15429,2001
6/4/2020,TN,5/28/2020,"May 28, 2020",28-May-20,20-Jun,6/3/2020,24874,3489,810,386,33,11,0,0,Tennessee,South,,,,398475,50244,17230,1801
6/11/2020,TN,6/4/2020,"Jun 4, 2020",4-Jun-20,20-Jun,6/10/2020,28004,3130,359,437,51,18,0,0,Tennessee,South,,,,453546,50366,18974,1744
6/18/2020,TN,6/11/2020,"Jun 11, 2020",11-Jun-20,20-Jun,6/17/2020,32022,4018,888,498,61,10,0,0,Tennessee,South,,,,524626,55071,20547,1573
6/25/2020,TN,6/18/2020,"Jun 18, 2020",18-Jun-20,20-Jun,6/24/2020,37323,5301,1283,556,58,3,0,0,Tennessee,South,,,,601436,71080,21989,1442
7/2/2020,TN,6/25/2020,"Jun 25, 2020",25-Jun-20,20-Jul,7/1/2020,45114,7791,2490,609,53,5,0,0,Tennessee,South,,,,706592,76810,23418,1429
7/9/2020,TN,7/2/2020,"Jul 2, 2020",2-Jul-20,20-Jul,7/8/2020,55821,10707,2916,685,76,23,0,0,Tennessee,South,,,,865358,105156,24988,1570
7/16/2020,TN,7/9/2020,"Jul 9, 2020",9-Jul-20,20-Jul,7/15/2020,68912,13091,2384,783,98,22,0,0,Tennessee,South,,,,1064359,158766,26914,1926
7/23/2020,TN,7/16/2020,"Jul 16, 2020",16-Jul-20,20-Jul,7/22/2020,83965,15053,1962,888,105,7,0,0,Tennessee,South,,,,1313171,199001,29562,2648
7/30/2020,TN,7/23/2020,"Jul 23, 2020",23-Jul-20,20-Jul,7/29/2020,99246,15281,228,1019,131,26,0,0,Tennessee,South,,,,1582622,248812,33084,3522
8/6/2020,TN,7/30/2020,"Jul 30, 2020",30-Jul-20,20-Aug,8/5/2020,112622,13376,1905,1144,125,6,0,0,Tennessee,South,,,,1844706,269451,37881,4797
8/13/2020,TN,8/6/2020,"Aug 6, 2020",6-Aug-20,20-Aug,8/12/2020,124717,12095,1281,1290,146,21,0,0,Tennessee,South,,,,2089431,262084,42465,4584
8/20/2020,TN,8/13/2020,"Aug 13, 2020",13-Aug-20,20-Aug,8/19/2020,135832,11115,980,1453,163,17,0,0,Tennessee,South,,,,2320160,244725,46907,4442
8/27/2020,TN,8/20/2020,"Aug 20, 2020",20-Aug-20,20-Aug,8/26/2020,145666,9834,1281,1646,193,30,0,0,Tennessee,South,,,,2511250,230729,51265,4358
9/3/2020,TN,8/27/2020,"Aug 27, 2020",27-Aug-20,20-Sep,9/2/2020,156200,10534,700,1794,148,45,0,0,Tennessee,South,,,,2661819,191090,55236,3971
9/10/2020,TN,9/3/2020,"Sep 3, 2020",3-Sep-20,20-Sep,9/9/2020,165062,8862,1672,1931,137,11,0,0,Tennessee,South,,,,2801884,150569,58888,3652
9/17/2020,TN,9/10/2020,"Sep 10, 2020",10-Sep-20,20-Sep,9/16/2020,175308,10246,1384,2144,213,76,0,0,Tennessee,South,,,,2926751,140065,61719,2831
9/24/2020,TN,9/17/2020,"Sep 17, 2020",17-Sep-20,20-Sep,9/23/2020,184983,9675,571,2272,128,85,0,0,Tennessee,South,,,,3064090,124867,65242,3523
10/1/2020,TN,9/24/2020,"Sep 24, 2020",24-Sep-20,20-Oct,9/30/2020,194464,9481,194,2452,180,52,0,0,Tennessee,South,,,,3199657,137339,68154,2912
10/8/2020,TN,10/1/2020,"Oct 1, 2020",1-Oct-20,20-Oct,10/7/2020,205979,11515,2034,2640,188,8,0,0,Tennessee,South,,,,3323808,135567,70942,2788
10/15/2020,TN,10/8/2020,"Oct 8, 2020",8-Oct-20,20-Oct,10/14/2020,219232,13253,1738,2827,187,1,0,0,Tennessee,South,,,,3450049,124151,73533,2591
10/22/2020,TN,10/15/2020,"Oct 15, 2020",15-Oct-20,20-Oct,10/21/2020,233467,14235,982,2967,140,47,0,0,Tennessee,South,,,,3584878,126241,76151,2618
10/29/2020,TN,10/22/2020,"Oct 22, 2020",22-Oct-20,20-Oct,10/28/2020,252508,19041,4806,3241,274,134,0,0,Tennessee,South,,,,3738031,134829,78751,2600
11/5/2020,TN,10/29/2020,"Oct 29, 2020",29-Oct-20,20-Nov,11/4/2020,267382,14874,4167,3480,239,35,0,0,Tennessee,South,,,,3923834,153153,81307,2556
11/12/2020,TN,11/5/2020,"Nov 5, 2020",5-Nov-20,20-Nov,11/11/2020,291144,23762,8888,3757,277,38,0,0,Tennessee,South,,,,4139355,185803,84356,3049
11/19/2020,TN,11/12/2020,"Nov 12, 2020",12-Nov-20,20-Nov,11/18/2020,322040,30896,7134,4047,290,13,0,0,Tennessee,South,,,,4385488,215521,87367,3011
11/26/2020,TN,11/19/2020,"Nov 19, 2020",19-Nov-20,20-Nov,11/25/2020,344413,22373,8523,4464,417,127,0,0,Tennessee,South,,,,4691318,246133,90728,3361
12/3/2020,TN,11/26/2020,"Nov 26, 2020",26-Nov-20,20-Dec,12/2/2020,380198,35785,13412,4690,226,191,0,0,Tennessee,South,,,,5066380,305830,94810,4082
12/10/2020,TN,12/3/2020,"Dec 3, 2020",3-Dec-20,20-Dec,12/9/2020,418381,38183,2398,5172,482,256,0,0,Tennessee,South,,,,5449412,375062,98557,3747
12/17/2020,TN,12/10/2020,"Dec 10, 2020",10-Dec-20,20-Dec,12/16/2020,482312,63931,25748,5668,496,14,0,0,Tennessee,South,,,,5912012,383032,103723,5166
12/24/2020,TN,12/17/2020,"Dec 17, 2020",17-Dec-20,20-Dec,12/23/2020,536525,54213,9718,6379,711,215,0,0,Tennessee,South,,,,6445603,462600,109294,5571
12/31/2020,TN,12/24/2020,"Dec 24, 2020",24-Dec-20,20-Dec,12/30/2020,576336,39811,14402,6809,430,281,0,0,Tennessee,South,,,,6999440,533591,115642,6348
1/7/2021,TN,12/31/2020,"Dec 31, 2020",31-Dec-20,21-Jan,1/6/2021,622622,46286,6475,7385,576,146,0,0,Tennessee,South,,,,7492248,553837,121169,5527
1/14/2021,TN,1/7/2021,"Jan 7, 2021",7-Jan-21,21-Jan,1/13/2021,661149,38527,7759,8148,763,187,0,0,Tennessee,South,,,,8128601,492808,127631,6462
1/21/2021,TN,1/14/2021,"Jan 14, 2021",14-Jan-21,21-Jan,1/20/2021,689019,27870,10657,8555,407,356,0,0,Tennessee,South,,,,8793660,636353,136249,8618
1/28/2021,TN,1/21/2021,"Jan 21, 2021",21-Jan-21,21-Jan,1/27/2021,710033,21014,6856,9314,759,352,0,0,Tennessee,South,,,,9369227,665059,144945,8696
2/4/2021,TN,1/28/2021,"Jan 28, 2021",28-Jan-21,21-Feb,2/3/2021,727755,17722,3292,10028,714,45,0,0,Tennessee,South,,,,9854161,575567,154338,9393
2/11/2021,TN,2/4/2021,"Feb 4, 2021",4-Feb-21,21-Feb,2/10/2021,743875,16120,1602,10727,699,15,0,0,Tennessee,South,,,,10267894,484934,163646,9308
2/18/2021,TN,2/11/2021,"Feb 11, 2021",11-Feb-21,21-Feb,2/17/2021,754051,10176,5944,10980,253,446,0,0,Tennessee,South,,,,10607382,413733,171706,8060
2/25/2021,TN,2/18/2021,"Feb 18, 2021",18-Feb-21,21-Feb,2/24/2021,763552,9501,675,11255,275,22,0,0,Tennessee,South,,,,10849186,339488,177590,5884
3/4/2021,TN,2/25/2021,"Feb 25, 2021",25-Feb-21,21-Mar,3/3/2021,772028,8476,1025,11438,183,92,0,0,Tennessee,South,,,,11046161,241804,183508,5918
3/11/2021,TN,3/4/2021,"Mar 4, 2021",4-Mar-21,21-Mar,3/10/2021,780847,8819,343,11566,128,55,0,0,Tennessee,South,,,,11243370,196975,189858,6350
3/18/2021,TN,3/11/2021,"Mar 11, 2021",11-Mar-21,21-Mar,3/17/2021,789346,8499,320,11626,60,68,0,0,Tennessee,South,,,,11393564,197209,194084,4226
3/25/2021,TN,3/18/2021,"Mar 18, 2021",18-Mar-21,21-Mar,3/24/2021,798253,8907,408,11724,98,38,0,0,Tennessee,South,,,,11531756,150194,197462,3378
4/1/2021,TN,3/25/2021,"Mar 25, 2021",25-Mar-21,21-Apr,3/31/2021,806259,8006,901,11834,110,12,0,0,Tennessee,South,,,,11666476,138192,200621,3159
4/8/2021,TN,4/1/2021,"Apr 1, 2021",1-Apr-21,21-Apr,4/7/2021,813811,7552,454,11910,76,34,0,0,Tennessee,South,,,,11803656,134720,203196,2575
4/15/2021,TN,4/8/2021,"Apr 8, 2021",8-Apr-21,21-Apr,4/14/2021,821975,8164,612,11966,56,20,0,0,Tennessee,South,,,,11935259,137180,207040,3844
4/22/2021,TN,4/15/2021,"Apr 15, 2021",15-Apr-21,21-Apr,4/21/2021,832125,10150,1986,12054,88,32,0,0,Tennessee,South,,,,12080995,131603,208920,1880
4/29/2021,TN,4/22/2021,"Apr 22, 2021",22-Apr-21,21-Apr,4/28/2021,839652,7527,2623,12109,55,33,0,0,Tennessee,South,,,,12227214,145736,210765,1845
5/6/2021,TN,4/29/2021,"Apr 29, 2021",29-Apr-21,21-May,5/5/2021,845566,5914,1613,12168,59,4,0,0,Tennessee,South,,,,12355918,146219,212636,1871
5/13/2021,TN,5/6/2021,"May 6, 2021",6-May-21,21-May,5/12/2021,850679,5113,801,12229,61,2,0,0,Tennessee,South,,,,12475623,128704,214321,1685
5/20/2021,TN,5/13/2021,"May 13, 2021",13-May-21,21-May,5/19/2021,854717,4038,1075,12283,54,7,0,0,Tennessee,South,,,,12571486,119705,215863,1542
5/27/2021,TN,5/20/2021,"May 20, 2021",20-May-21,21-May,5/26/2021,857702,2985,1053,12341,58,4,0,0,Tennessee,South,,,,12657334,95863,217326,1463
6/3/2021,TN,5/27/2021,"May 27, 2021",27-May-21,21-Jun,6/2/2021,859747,2045,940,12376,35,23,0,0,Tennessee,South,,,,12720639,85848,219124,1798
6/10/2021,TN,6/3/2021,"Jun 3, 2021",3-Jun-21,21-Jun,6/9/2021,861369,1622,423,12397,21,14,0,0,Tennessee,South,,,,12771783,63305,221039,1915
6/17/2021,TN,6/10/2021,"Jun 10, 2021",10-Jun-21,21-Jun,6/16/2021,862915,1546,76,12440,43,22,0,0,Tennessee,South,,,,12814617,51144,221963,924
6/24/2021,TN,6/17/2021,"Jun 17, 2021",17-Jun-21,21-Jun,6/23/2021,864096,1181,365,12471,31,12,0,0,Tennessee,South,,,,12854994,42834,223070,1107
7/1/2021,TN,6/24/2021,"Jun 24, 2021",24-Jun-21,21-Jul,6/30/2021,865581,1485,304,12497,26,5,0,0,Tennessee,South,,,,12894100,40377,223988,918
7/8/2021,TN,7/1/2021,"Jul 1, 2021",1-Jul-21,21-Jul,7/7/2021,867767,2186,701,12523,26,0,0,0,Tennessee,South,,,,12941838,39106,224770,782
7/15/2021,TN,7/8/2021,"Jul 8, 2021",8-Jul-21,21-Jul,7/14/2021,871622,3855,1669,12560,37,11,0,0,Tennessee,South,,,,13019942,47738,225543,773
7/22/2021,TN,7/15/2021,"Jul 15, 2021",15-Jul-21,21-Jul,7/21/2021,877992,6370,2515,12597,37,0,0,0,Tennessee,South,,,,13180869,78104,226372,829
7/29/2021,TN,7/22/2021,"Jul 22, 2021",22-Jul-21,21-Jul,7/28/2021,890275,12283,5913,12664,67,30,0,0,Tennessee,South,,,,13336601,160927,227369,997
8/5/2021,TN,7/29/2021,"Jul 29, 2021",29-Jul-21,21-Aug,8/4/2021,909062,18787,6504,12734,70,3,0,0,Tennessee,South,,,,13607852,155732,228644,1275
8/12/2021,TN,8/5/2021,"Aug 5, 2021",5-Aug-21,21-Aug,8/11/2021,935546,26484,7697,12847,113,43,0,0,Tennessee,South,,,,14012641,271251,230341,1697
8/19/2021,TN,8/12/2021,"Aug 12, 2021",12-Aug-21,21-Aug,8/18/2021,968879,33333,6849,13031,184,71,0,0,Tennessee,South,,,,14510030,404789,233423,3082
8/26/2021,TN,8/19/2021,"Aug 19, 2021",19-Aug-21,21-Aug,8/25/2021,1012469,43590,10257,13242,211,27,0,0,Tennessee,South,,,,15096917,497389,237305,3882
9/2/2021,TN,8/26/2021,"Aug 26, 2021",26-Aug-21,21-Sep,9/1/2021,1062836,50367,6777,13494,252,41,0,0,Tennessee,South,,,,15702314,586887,242200,4895
9/9/2021,TN,9/2/2021,"Sep 2, 2021",2-Sep-21,21-Sep,9/8/2021,1117398,54562,4195,13817,323,71,0,0,Tennessee,South,,,,16370261,605397,248850,6650
9/16/2021,TN,9/9/2021,"Sep 9, 2021",9-Sep-21,21-Sep,9/15/2021,1169765,52367,2195,14230,413,90,0,0,Tennessee,South,,,,16990894,667947,256045,7195
9/23/2021,TN,9/16/2021,"Sep 16, 2021",16-Sep-21,21-Sep,9/22/2021,1201825,32060,20307,14678,448,35,0,0,Tennessee,South,,,,17533260,620633,264888,8843
9/30/2021,TN,9/23/2021,"Sep 23, 2021",23-Sep-21,21-Sep,9/29/2021,1226254,24429,7631,15086,408,40,0,0,Tennessee,South,,,,17951797,542366,274216,9328
10/7/2021,TN,9/30/2021,"Sep 30, 2021",30-Sep-21,21-Oct,10/6/2021,1244421,18167,6262,15442,356,52,0,0,Tennessee,South,,,,18297141,418537,282876,8660
